provinceEnglishName,cityEnglishName,city_zipCode,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
Beijing,Yanqing District,110119.0,1,0,0,0,2020-02-03 17:44:07.537
Beijing,Area not defined,0.0,0,0,8,1,2020-02-03 17:44:07.537
Yunnan,Kunming,530100.0,32,0,0,0,2020-02-03 17:36:07.519
Yunnan,Xishuangbanna,532800.0,13,0,0,0,2020-02-03 17:36:07.519
Yunnan,Yuxi,530400.0,12,0,0,0,2020-02-03 17:36:07.519
Yunnan,Baoshan,530500.0,8,0,0,0,2020-02-03 17:36:07.519
Yunnan,Zhaotong,530600.0,8,0,0,0,2020-02-03 17:36:07.519
Yunnan,Lijiang,530700.0,7,0,0,0,2020-02-03 17:36:07.519
Yunnan,,532901.0,7,0,1,0,2020-02-03 17:36:07.519
Yunnan,Qujing,530300.0,6,0,1,0,2020-02-03 17:36:07.519
Yunnan,,532500.0,5,0,1,0,2020-02-03 17:36:07.519
Yunnan,Area not defined,0.0,5,0,1,0,2020-02-03 17:36:07.519
Yunnan,Pu'er,530800.0,4,0,0,0,2020-02-03 17:36:07.519
Yunnan,,533100.0,4,0,0,0,2020-02-03 17:36:07.519
Yunnan,,532301.0,2,0,0,0,2020-02-03 17:36:07.519
Yunnan,Lincang,530900.0,1,0,0,0,2020-02-03 17:36:07.519
Yunnan,Kunming,530100.0,32,0,0,0,2020-02-03 17:35:02.259
Yunnan,Xishuangbanna,532800.0,13,0,0,0,2020-02-03 17:35:02.259
Yunnan,Yuxi,530400.0,12,0,0,0,2020-02-03 17:35:02.259
Yunnan,Baoshan,530500.0,8,0,0,0,2020-02-03 17:35:02.259
Yunnan,Zhaotong,530600.0,8,0,0,0,2020-02-03 17:35:02.259
Yunnan,Lijiang,530700.0,7,0,0,0,2020-02-03 17:35:02.259
Yunnan,,532901.0,7,0,1,0,2020-02-03 17:35:02.259
Yunnan,Qujing,530300.0,6,0,1,0,2020-02-03 17:35:02.259
Yunnan,,532500.0,5,0,1,0,2020-02-03 17:35:02.259
Yunnan,Area not defined,0.0,5,0,1,0,2020-02-03 17:35:02.259
Yunnan,Pu'er,530800.0,4,0,0,0,2020-02-03 17:35:02.259
Yunnan,,533100.0,4,0,0,0,2020-02-03 17:35:02.259
Yunnan,,532301.0,2,0,0,0,2020-02-03 17:35:02.259
Yunnan,Lincang,530900.0,1,0,0,0,2020-02-03 17:35:02.259
Yunnan,Kunming,530100.0,32,0,0,0,2020-02-03 17:33:56.154
Yunnan,Xishuangbanna,532800.0,13,0,0,0,2020-02-03 17:33:56.154
Yunnan,Yuxi,530400.0,12,0,0,0,2020-02-03 17:33:56.154
Yunnan,Baoshan,530500.0,8,0,0,0,2020-02-03 17:33:56.154
Yunnan,Zhaotong,530600.0,8,0,0,0,2020-02-03 17:33:56.154
Yunnan,Lijiang,530700.0,7,0,0,0,2020-02-03 17:33:56.154
Yunnan,,532901.0,7,0,1,0,2020-02-03 17:33:56.154
Yunnan,Qujing,530300.0,6,0,1,0,2020-02-03 17:33:56.154
Yunnan,,532500.0,5,0,1,0,2020-02-03 17:33:56.154
Yunnan,Pu'er,530800.0,4,0,0,0,2020-02-03 17:33:56.154
Yunnan,,533100.0,4,0,0,0,2020-02-03 17:33:56.154
Yunnan,,532301.0,2,0,0,0,2020-02-03 17:33:56.154
Yunnan,Lincang,530900.0,1,0,0,0,2020-02-03 17:33:56.154
Beijing,Haidian District,110108.0,42,0,0,0,2020-02-03 17:22:59.844
Beijing,Chaoyang District,110105.0,31,0,0,0,2020-02-03 17:22:59.844
Beijing,Daxing District,110115.0,28,0,2,0,2020-02-03 17:22:59.844
Beijing,Xicheng District,110102.0,26,0,0,0,2020-02-03 17:22:59.844
Beijing,People from other cities,-1.0,19,0,2,0,2020-02-03 17:22:59.844
Beijing,Fengtai District,110106.0,17,0,0,0,2020-02-03 17:22:59.844
Beijing,Tongzhou District,110112.0,13,0,0,0,2020-02-03 17:22:59.844
Beijing,Changping District,110114.0,13,0,0,0,2020-02-03 17:22:59.844
Beijing,Shijingshan District,110107.0,5,0,0,0,2020-02-03 17:22:59.844
Beijing,Shunyi District,110113.0,5,0,0,0,2020-02-03 17:22:59.844
Beijing,Fangshan District,110111.0,4,0,0,0,2020-02-03 17:22:59.844
Beijing,Mentougou District,110109.0,3,0,0,0,2020-02-03 17:22:59.844
Beijing,Huairou District,110116.0,3,0,0,0,2020-02-03 17:22:59.844
Beijing,Dongcheng District,110101.0,2,0,0,0,2020-02-03 17:22:59.844
Beijing,Yanqing District,110119.0,1,0,0,0,2020-02-03 17:22:59.844
Beijing,Area not defined,0.0,0,0,8,1,2020-02-03 17:22:59.844
Beijing,Haidian District,110108.0,42,0,0,0,2020-02-03 17:21:55.011
Beijing,Chaoyang District,110105.0,31,0,0,0,2020-02-03 17:21:55.011
Beijing,Daxing District,110115.0,28,0,2,0,2020-02-03 17:21:55.011
Beijing,Xicheng District,110102.0,26,0,0,0,2020-02-03 17:21:55.011
Beijing,People from other cities,-1.0,19,0,2,0,2020-02-03 17:21:55.011
Beijing,Fengtai District,110106.0,17,0,0,0,2020-02-03 17:21:55.011
Beijing,Tongzhou District,110112.0,13,0,0,0,2020-02-03 17:21:55.011
Beijing,Changping District,110114.0,13,0,0,0,2020-02-03 17:21:55.011
Beijing,Shijingshan District,110107.0,5,0,0,0,2020-02-03 17:21:55.011
Beijing,Shunyi District,110113.0,5,0,0,0,2020-02-03 17:21:55.011
Beijing,Fangshan District,110111.0,4,0,0,0,2020-02-03 17:21:55.011
Beijing,Mentougou District,110109.0,3,0,0,0,2020-02-03 17:21:55.011
Beijing,Huairou District,110116.0,3,0,0,0,2020-02-03 17:21:55.011
Beijing,Dongcheng District,110101.0,2,0,0,0,2020-02-03 17:21:55.011
Beijing,Yanqing District,110119.0,1,0,0,0,2020-02-03 17:21:55.011
Beijing,Area not defined,0.0,0,0,5,1,2020-02-03 17:21:55.011
Beijing,Haidian District,110108.0,42,0,0,0,2020-02-03 17:19:39.901
Beijing,Chaoyang District,110105.0,31,0,0,0,2020-02-03 17:19:39.901
Beijing,Daxing District,110115.0,28,0,2,0,2020-02-03 17:19:39.901
Beijing,Xicheng District,110102.0,26,0,0,0,2020-02-03 17:19:39.901
Beijing,People from other cities,-1.0,19,0,2,0,2020-02-03 17:19:39.901
Beijing,Fengtai District,110106.0,17,0,0,0,2020-02-03 17:19:39.901
Beijing,Tongzhou District,110112.0,13,0,0,0,2020-02-03 17:19:39.901
Beijing,Changping District,110114.0,13,0,0,0,2020-02-03 17:19:39.901
Beijing,Shijingshan District,110107.0,5,0,0,0,2020-02-03 17:19:39.901
Beijing,Shunyi District,110113.0,5,0,0,0,2020-02-03 17:19:39.901
Beijing,Fangshan District,110111.0,4,0,0,0,2020-02-03 17:19:39.901
Beijing,Mentougou District,110109.0,3,0,0,0,2020-02-03 17:19:39.901
Beijing,Huairou District,110116.0,3,0,0,0,2020-02-03 17:19:39.901
Beijing,Dongcheng District,110101.0,2,0,0,0,2020-02-03 17:19:39.901
Beijing,Yanqing District,110119.0,1,0,0,0,2020-02-03 17:19:39.901
Beijing,Area not defined,0.0,0,0,5,1,2020-02-03 17:19:39.901
Beijing,Haidian District,110108.0,42,0,0,0,2020-02-03 17:18:34.947
Beijing,Chaoyang District,110105.0,31,0,0,0,2020-02-03 17:18:34.947
Beijing,Daxing District,110115.0,28,0,2,0,2020-02-03 17:18:34.947
Beijing,Xicheng District,110102.0,26,0,0,0,2020-02-03 17:18:34.947
Beijing,People from other cities,-1.0,19,0,2,0,2020-02-03 17:18:34.947
Beijing,Fengtai District,110106.0,17,0,0,0,2020-02-03 17:18:34.947
Beijing,Tongzhou District,110112.0,13,0,0,0,2020-02-03 17:18:34.947
Beijing,Changping District,110114.0,13,0,0,0,2020-02-03 17:18:34.947
Beijing,Shijingshan District,110107.0,5,0,0,0,2020-02-03 17:18:34.947
Beijing,Shunyi District,110113.0,5,0,0,0,2020-02-03 17:18:34.947
Beijing,Fangshan District,110111.0,4,0,0,0,2020-02-03 17:18:34.947
Beijing,Mentougou District,110109.0,3,0,0,0,2020-02-03 17:18:34.947
Beijing,Huairou District,110116.0,3,0,0,0,2020-02-03 17:18:34.947
Beijing,Dongcheng District,110101.0,2,0,0,0,2020-02-03 17:18:34.947
Beijing,Area not defined,0.0,0,0,5,1,2020-02-03 17:18:34.947
Beijing,Haidian District,110108.0,42,0,0,0,2020-02-03 17:17:28.759
Beijing,Chaoyang District,110105.0,31,0,0,0,2020-02-03 17:17:28.759
Beijing,Daxing District,110115.0,28,0,2,0,2020-02-03 17:17:28.759
Beijing,Xicheng District,110102.0,26,0,0,0,2020-02-03 17:17:28.759
Beijing,People from other cities,-1.0,19,0,2,0,2020-02-03 17:17:28.759
Beijing,Fengtai District,110106.0,17,0,0,0,2020-02-03 17:17:28.759
Beijing,Tongzhou District,110112.0,13,0,0,0,2020-02-03 17:17:28.759
Beijing,Changping District,110114.0,13,0,0,0,2020-02-03 17:17:28.759
Beijing,Shijingshan District,110107.0,5,0,0,0,2020-02-03 17:17:28.759
Beijing,Shunyi District,110113.0,5,0,0,0,2020-02-03 17:17:28.759
Beijing,Dongcheng District,110101.0,2,0,0,0,2020-02-03 17:17:28.759
Beijing,Mentougou District,110109.0,2,0,0,0,2020-02-03 17:17:28.759
Beijing,Fangshan District,110111.0,2,0,0,0,2020-02-03 17:17:28.759
Beijing,Huairou District,110116.0,1,0,0,0,2020-02-03 17:17:28.759
Beijing,Area not defined,0.0,0,0,5,1,2020-02-03 17:17:28.759
Beijing,Haidian District,110108.0,42,0,0,0,2020-02-03 17:16:22.427
Beijing,Chaoyang District,110105.0,31,0,0,0,2020-02-03 17:16:22.427
Beijing,Daxing District,110115.0,28,0,2,0,2020-02-03 17:16:22.427
Beijing,Xicheng District,110102.0,26,0,0,0,2020-02-03 17:16:22.427
Beijing,Fengtai District,110106.0,17,0,0,0,2020-02-03 17:16:22.427
Beijing,Tongzhou District,110112.0,13,0,0,0,2020-02-03 17:16:22.427
Beijing,Changping District,110114.0,12,0,0,0,2020-02-03 17:16:22.427
Beijing,People from other cities,-1.0,11,0,2,0,2020-02-03 17:16:22.427
Beijing,Shijingshan District,110107.0,5,0,0,0,2020-02-03 17:16:22.427
Beijing,Shunyi District,110113.0,5,0,0,0,2020-02-03 17:16:22.427
Beijing,Dongcheng District,110101.0,3,0,0,0,2020-02-03 17:16:22.427
Beijing,Mentougou District,110109.0,2,0,0,0,2020-02-03 17:16:22.427
Beijing,Fangshan District,110111.0,2,0,0,0,2020-02-03 17:16:22.427
Beijing,Huairou District,110116.0,1,0,0,0,2020-02-03 17:16:22.427
Beijing,Area not defined,0.0,0,0,5,1,2020-02-03 17:16:22.427
Beijing,Haidian District,110108.0,37,0,0,0,2020-02-03 17:15:17.518
Beijing,Chaoyang District,110105.0,35,0,0,0,2020-02-03 17:15:17.518
Beijing,Xicheng District,110102.0,26,0,0,0,2020-02-03 17:15:17.518
Beijing,Daxing District,110115.0,22,0,2,0,2020-02-03 17:15:17.518
Beijing,Fengtai District,110106.0,16,0,0,0,2020-02-03 17:15:17.518
Beijing,Tongzhou District,110112.0,13,0,0,0,2020-02-03 17:15:17.518
Beijing,Changping District,110114.0,12,0,0,0,2020-02-03 17:15:17.518
Beijing,People from other cities,-1.0,11,0,2,0,2020-02-03 17:15:17.518
Beijing,Shunyi District,110113.0,6,0,0,0,2020-02-03 17:15:17.518
Beijing,Shijingshan District,110107.0,5,0,0,0,2020-02-03 17:15:17.518
Beijing,Dongcheng District,110101.0,3,0,0,0,2020-02-03 17:15:17.518
Beijing,Mentougou District,110109.0,2,0,0,0,2020-02-03 17:15:17.518
Beijing,Fangshan District,110111.0,2,0,0,0,2020-02-03 17:15:17.518
Beijing,Huairou District,110116.0,1,0,0,0,2020-02-03 17:15:17.518
Beijing,Area not defined,0.0,0,0,5,1,2020-02-03 17:15:17.518
Beijing,Haidian District,110108.0,41,0,0,0,2020-02-03 17:14:12.410
Beijing,Chaoyang District,110105.0,35,0,0,0,2020-02-03 17:14:12.410
Beijing,Daxing District,110115.0,22,0,2,0,2020-02-03 17:14:12.410
Beijing,Xicheng District,110102.0,22,0,0,0,2020-02-03 17:14:12.410
Beijing,Fengtai District,110106.0,16,0,0,0,2020-02-03 17:14:12.410
Beijing,Tongzhou District,110112.0,13,0,0,0,2020-02-03 17:14:12.410
Beijing,Changping District,110114.0,12,0,0,0,2020-02-03 17:14:12.410
Beijing,People from other cities,-1.0,11,0,2,0,2020-02-03 17:14:12.410
Beijing,Shunyi District,110113.0,6,0,0,0,2020-02-03 17:14:12.410
Beijing,Shijingshan District,110107.0,5,0,0,0,2020-02-03 17:14:12.410
Beijing,Dongcheng District,110101.0,3,0,0,0,2020-02-03 17:14:12.410
Beijing,Mentougou District,110109.0,2,0,0,0,2020-02-03 17:14:12.410
Beijing,Fangshan District,110111.0,2,0,0,0,2020-02-03 17:14:12.410
Beijing,Huairou District,110116.0,1,0,0,0,2020-02-03 17:14:12.410
Beijing,Area not defined,0.0,0,0,5,1,2020-02-03 17:14:12.410
Guangdong,Shenzhen,440300.0,245,0,5,0,2020-02-03 16:45:08.096
Guangdong,Guangzhou,440100.0,200,0,3,0,2020-02-03 16:45:08.096
Guangdong,Zhuhai,440400.0,55,0,1,0,2020-02-03 16:45:08.096
Guangdong,Foshan,440600.0,45,0,1,0,2020-02-03 16:45:08.096
Guangdong,Dongguan,441900.0,31,0,0,0,2020-02-03 16:45:08.096
Guangdong,Huizhou,441300.0,28,0,1,0,2020-02-03 16:45:08.096
Guangdong,Zhongshan,442000.0,25,0,0,0,2020-02-03 16:45:08.096
Guangdong,Shantou,440500.0,18,0,0,0,2020-02-03 16:45:08.096
Guangdong,Zhanjiang,440800.0,14,0,1,0,2020-02-03 16:45:08.096
Guangdong,Yangjiang,441700.0,10,0,0,0,2020-02-03 16:45:08.096
Guangdong,Zhaoqing,441200.0,10,0,1,0,2020-02-03 16:45:08.096
Guangdong,Meizhou,441400.0,8,0,0,0,2020-02-03 16:45:08.096
Guangdong,Qingyuan,441800.0,7,0,2,0,2020-02-03 16:45:08.096
Guangdong,Jieyang,445200.0,6,0,0,0,2020-02-03 16:45:08.096
Guangdong,Shaoguan,440200.0,5,0,0,0,2020-02-03 16:45:08.096
Guangdong,Shanwei,441500.0,5,0,0,0,2020-02-03 16:45:08.096
Guangdong,Maoming,440900.0,4,0,0,0,2020-02-03 16:45:08.096
Guangdong,Jiangmen,440700.0,4,0,0,0,2020-02-03 16:45:08.096
Guangdong,Chaozhou,445100.0,4,0,0,0,2020-02-03 16:45:08.096
Guangdong,Heyuan,441600.0,1,0,0,0,2020-02-03 16:45:08.096
Guangdong,Shenzhen,440300.0,245,0,5,0,2020-02-03 16:44:02.956
Guangdong,Guangzhou,440100.0,200,0,3,0,2020-02-03 16:44:02.956
Guangdong,Zhuhai,440400.0,55,0,1,0,2020-02-03 16:44:02.956
Guangdong,Foshan,440600.0,43,0,1,0,2020-02-03 16:44:02.956
Guangdong,Dongguan,441900.0,31,0,0,0,2020-02-03 16:44:02.956
Guangdong,Huizhou,441300.0,28,0,1,0,2020-02-03 16:44:02.956
Guangdong,Zhongshan,442000.0,25,0,0,0,2020-02-03 16:44:02.956
Guangdong,Shantou,440500.0,17,0,0,0,2020-02-03 16:44:02.956
Guangdong,Zhanjiang,440800.0,14,0,1,0,2020-02-03 16:44:02.956
Guangdong,Yangjiang,441700.0,10,0,0,0,2020-02-03 16:44:02.956
Guangdong,Zhaoqing,441200.0,7,0,1,0,2020-02-03 16:44:02.956
Guangdong,Meizhou,441400.0,7,0,0,0,2020-02-03 16:44:02.956
Guangdong,Qingyuan,441800.0,6,0,2,0,2020-02-03 16:44:02.956
Guangdong,Jieyang,445200.0,6,0,0,0,2020-02-03 16:44:02.956
Guangdong,Shaoguan,440200.0,5,0,0,0,2020-02-03 16:44:02.956
Guangdong,Shanwei,441500.0,5,0,0,0,2020-02-03 16:44:02.956
Guangdong,Maoming,440900.0,4,0,0,0,2020-02-03 16:44:02.956
Guangdong,Jiangmen,440700.0,4,0,0,0,2020-02-03 16:44:02.956
Guangdong,Chaozhou,445100.0,4,0,0,0,2020-02-03 16:44:02.956
Guangdong,Heyuan,441600.0,1,0,0,0,2020-02-03 16:44:02.956
Guangdong,Shenzhen,440300.0,226,0,5,0,2020-02-03 16:42:57.709
Guangdong,Guangzhou,440100.0,189,0,3,0,2020-02-03 16:42:57.709
Guangdong,Zhuhai,440400.0,51,0,1,0,2020-02-03 16:42:57.709
Guangdong,Foshan,440600.0,43,0,1,0,2020-02-03 16:42:57.709
Guangdong,Dongguan,441900.0,31,0,0,0,2020-02-03 16:42:57.709
Guangdong,Huizhou,441300.0,28,0,1,0,2020-02-03 16:42:57.709
Guangdong,Zhongshan,442000.0,25,0,0,0,2020-02-03 16:42:57.709
Guangdong,Shantou,440500.0,17,0,0,0,2020-02-03 16:42:57.709
Guangdong,Zhanjiang,440800.0,14,0,1,0,2020-02-03 16:42:57.709
Guangdong,Yangjiang,441700.0,10,0,0,0,2020-02-03 16:42:57.709
Guangdong,Zhaoqing,441200.0,7,0,1,0,2020-02-03 16:42:57.709
Guangdong,Meizhou,441400.0,7,0,0,0,2020-02-03 16:42:57.709
Guangdong,Qingyuan,441800.0,6,0,2,0,2020-02-03 16:42:57.709
Guangdong,Jieyang,445200.0,6,0,0,0,2020-02-03 16:42:57.709
Guangdong,Shaoguan,440200.0,5,0,0,0,2020-02-03 16:42:57.709
Guangdong,Shanwei,441500.0,5,0,0,0,2020-02-03 16:42:57.709
Guangdong,Maoming,440900.0,4,0,0,0,2020-02-03 16:42:57.709
Guangdong,Jiangmen,440700.0,4,0,0,0,2020-02-03 16:42:57.709
Guangdong,Chaozhou,445100.0,4,0,0,0,2020-02-03 16:42:57.709
Guangdong,Heyuan,441600.0,1,0,0,0,2020-02-03 16:42:57.709
Ningxia,Yinchuan,640100.0,19,0,1,0,2020-02-03 16:32:53.900
Ningxia,Wuzhong,640300.0,7,0,0,0,2020-02-03 16:32:53.900
Ningxia,Zhongwei,640500.0,2,0,0,0,2020-02-03 16:32:53.900
Ningxia,Guyuan,640400.0,2,0,0,0,2020-02-03 16:32:53.900
Ningxia,,0.0,1,0,0,0,2020-02-03 16:32:53.900
Chongqing,Wanzhou District,500101.0,50,0,0,1,2020-02-03 16:29:32.407
Chongqing,Yunyang County,500235.0,18,0,1,0,2020-02-03 16:29:32.407
Chongqing,Kaizhou District,500154.0,17,0,0,0,2020-02-03 16:29:32.407
Chongqing,Jiangbei District,500105.0,16,0,0,0,2020-02-03 16:29:32.407
Chongqing,Zhong County,500233.0,15,0,0,0,2020-02-03 16:29:32.407
Chongqing,Jiulongpo District,500107.0,13,0,0,1,2020-02-03 16:29:32.407
Chongqing,Dianjiang County,500231.0,13,0,1,0,2020-02-03 16:29:32.407
Chongqing,Liangjiang New Area,-1.0,13,0,0,0,2020-02-03 16:29:32.407
Chongqing,Yubei District,500112.0,12,0,0,0,2020-02-03 16:29:32.407
Chongqing,Changshou District,500115.0,11,0,0,0,2020-02-03 16:29:32.407
Chongqing,Wuxi County,500238.0,11,0,0,0,2020-02-03 16:29:32.407
Chongqing,Shizhu Tujia Autonomous County,500240.0,10,0,0,0,2020-02-03 16:29:32.407
Chongqing,Qijiang District,500110.0,10,0,0,0,2020-02-03 16:29:32.407
Chongqing,Hechuan District,500117.0,9,0,0,0,2020-02-03 16:29:32.407
Chongqing,Fengjie County,500236.0,9,0,0,0,2020-02-03 16:29:32.407
Chongqing,Yuzhong District,500103.0,9,0,0,0,2020-02-03 16:29:32.407
Chongqing,Bishan District,500120.0,8,0,0,0,2020-02-03 16:29:32.407
Chongqing,Tongliang District,500151.0,7,0,0,0,2020-02-03 16:29:32.407
Chongqing,Wushan County,500237.0,7,0,3,0,2020-02-03 16:29:32.407
Chongqing,Nan'an District,500108.0,7,0,0,0,2020-02-03 16:29:32.407
Chongqing,Dadukou District,500104.0,6,0,0,0,2020-02-03 16:29:32.407
Chongqing,Dazu District,500111.0,5,0,0,0,2020-02-03 16:29:32.407
Chongqing,Fengdu County,500230.0,5,0,1,0,2020-02-03 16:29:32.407
Chongqing,Rongchang District,500153.0,5,0,0,0,2020-02-03 16:29:32.407
Chongqing,Tongnan District,500152.0,4,0,0,0,2020-02-03 16:29:32.407
Chongqing,Jiangjin District,500116.0,3,0,0,0,2020-02-03 16:29:32.407
Chongqing,Yongchuan District,500118.0,3,0,1,0,2020-02-03 16:29:32.407
Chongqing,Liangping District,500155.0,3,0,0,0,2020-02-03 16:29:32.407
Chongqing,Fuling District,500102.0,2,0,0,0,2020-02-03 16:29:32.407
Chongqing,Banan District,500113.0,2,0,0,0,2020-02-03 16:29:32.407
Chongqing,Qianjiang Tujia and Miao Autonomous County,500114.0,2,0,0,0,2020-02-03 16:29:32.407
Chongqing,Shapingba District,500106.0,2,0,0,0,2020-02-03 16:29:32.407
Chongqing,Chengkou County,500229.0,2,0,0,0,2020-02-03 16:29:32.407
Chongqing,Xiushan Tujia and Miao Autonomous County,500241.0,1,0,1,0,2020-02-03 16:29:32.407
Chongqing,Wulong District,500156.0,1,0,0,0,2020-02-03 16:29:32.407
Chongqing,Chongqing High-tech Zone,0.0,1,0,0,0,2020-02-03 16:29:32.407
Chongqing,Wanzhou District,500101.0,50,0,0,1,2020-02-03 16:28:24.902
Chongqing,Yunyang County,500235.0,18,0,1,0,2020-02-03 16:28:24.902
Chongqing,Kaizhou District,500154.0,17,0,0,0,2020-02-03 16:28:24.902
Chongqing,Jiangbei District,500105.0,16,0,0,0,2020-02-03 16:28:24.902
Chongqing,Zhong County,500233.0,15,0,0,0,2020-02-03 16:28:24.902
Chongqing,Jiulongpo District,500107.0,13,0,0,1,2020-02-03 16:28:24.902
Chongqing,Yubei District,500112.0,12,0,0,0,2020-02-03 16:28:24.902
Chongqing,Dianjiang County,500231.0,12,0,0,0,2020-02-03 16:28:24.902
Chongqing,Liangjiang New Area,-1.0,12,0,0,0,2020-02-03 16:28:24.902
Chongqing,Changshou District,500115.0,11,0,0,0,2020-02-03 16:28:24.902
Chongqing,Wuxi County,500238.0,11,0,0,0,2020-02-03 16:28:24.902
Chongqing,Shizhu Tujia Autonomous County,500240.0,10,0,0,0,2020-02-03 16:28:24.902
Chongqing,Qijiang District,500110.0,10,0,0,0,2020-02-03 16:28:24.902
Chongqing,Hechuan District,500117.0,9,0,0,0,2020-02-03 16:28:24.902
Chongqing,Fengjie County,500236.0,9,0,0,0,2020-02-03 16:28:24.902
Chongqing,Yuzhong District,500103.0,9,0,0,0,2020-02-03 16:28:24.902
Chongqing,Bishan District,500120.0,8,0,0,0,2020-02-03 16:28:24.902
Chongqing,Tongliang District,500151.0,7,0,0,0,2020-02-03 16:28:24.902
Chongqing,Wushan County,500237.0,7,0,3,0,2020-02-03 16:28:24.902
Chongqing,Nan'an District,500108.0,7,0,0,0,2020-02-03 16:28:24.902
Chongqing,Dadukou District,500104.0,6,0,0,0,2020-02-03 16:28:24.902
Chongqing,Dazu District,500111.0,5,0,0,0,2020-02-03 16:28:24.902
Chongqing,Fengdu County,500230.0,5,0,1,0,2020-02-03 16:28:24.902
Chongqing,Rongchang District,500153.0,4,0,0,0,2020-02-03 16:28:24.902
Chongqing,Jiangjin District,500116.0,3,0,0,0,2020-02-03 16:28:24.902
Chongqing,Yongchuan District,500118.0,3,0,1,0,2020-02-03 16:28:24.902
Chongqing,Tongnan District,500152.0,3,0,0,0,2020-02-03 16:28:24.902
Chongqing,Liangping District,500155.0,3,0,0,0,2020-02-03 16:28:24.902
Chongqing,Fuling District,500102.0,2,0,0,0,2020-02-03 16:28:24.902
Chongqing,Banan District,500113.0,2,0,0,0,2020-02-03 16:28:24.902
Chongqing,Qianjiang Tujia and Miao Autonomous County,500114.0,2,0,0,0,2020-02-03 16:28:24.902
Chongqing,Shapingba District,500106.0,2,0,0,0,2020-02-03 16:28:24.902
Chongqing,Chengkou County,500229.0,1,0,0,0,2020-02-03 16:28:24.902
Chongqing,Xiushan Tujia and Miao Autonomous County,500241.0,1,0,1,0,2020-02-03 16:28:24.902
Chongqing,Wulong District,500156.0,1,0,0,0,2020-02-03 16:28:24.902
Chongqing,Chongqing High-tech Zone,0.0,1,0,0,0,2020-02-03 16:28:24.902
Chongqing,Wanzhou District,500101.0,49,0,0,1,2020-02-03 16:26:14.278
Chongqing,Yunyang County,500235.0,18,0,1,0,2020-02-03 16:26:14.278
Chongqing,Kaizhou District,500154.0,17,0,0,0,2020-02-03 16:26:14.278
Chongqing,Jiangbei District,500105.0,16,0,0,0,2020-02-03 16:26:14.278
Chongqing,Zhong County,500233.0,15,0,0,0,2020-02-03 16:26:14.278
Chongqing,Jiulongpo District,500107.0,13,0,0,1,2020-02-03 16:26:14.278
Chongqing,Yubei District,500112.0,12,0,0,0,2020-02-03 16:26:14.278
Chongqing,Dianjiang County,500231.0,12,0,0,0,2020-02-03 16:26:14.278
Chongqing,Liangjiang New Area,-1.0,12,0,0,0,2020-02-03 16:26:14.278
Chongqing,Changshou District,500115.0,11,0,0,0,2020-02-03 16:26:14.278
Chongqing,Wuxi County,500238.0,11,0,0,0,2020-02-03 16:26:14.278
Chongqing,Shizhu Tujia Autonomous County,500240.0,10,0,0,0,2020-02-03 16:26:14.278
Chongqing,Hechuan District,500117.0,9,0,0,0,2020-02-03 16:26:14.278
Chongqing,Fengjie County,500236.0,9,0,0,0,2020-02-03 16:26:14.278
Chongqing,Yuzhong District,500103.0,9,0,0,0,2020-02-03 16:26:14.278
Chongqing,Bishan District,500120.0,8,0,0,0,2020-02-03 16:26:14.278
Chongqing,Tongliang District,500151.0,7,0,0,0,2020-02-03 16:26:14.278
Chongqing,Wushan County,500237.0,7,0,3,0,2020-02-03 16:26:14.278
Chongqing,Dadukou District,500104.0,6,0,0,0,2020-02-03 16:26:14.278
Chongqing,Nan'an District,500108.0,6,0,0,0,2020-02-03 16:26:14.278
Chongqing,Qijiang District,500110.0,5,0,0,0,2020-02-03 16:26:14.278
Chongqing,Dazu District,500111.0,5,0,0,0,2020-02-03 16:26:14.278
Chongqing,Fengdu County,500230.0,5,0,1,0,2020-02-03 16:26:14.278
Chongqing,Rongchang District,500153.0,4,0,0,0,2020-02-03 16:26:14.278
Chongqing,Jiangjin District,500116.0,3,0,0,0,2020-02-03 16:26:14.278
Chongqing,Yongchuan District,500118.0,3,0,1,0,2020-02-03 16:26:14.278
Chongqing,Tongnan District,500152.0,3,0,0,0,2020-02-03 16:26:14.278
Chongqing,Liangping District,500155.0,3,0,0,0,2020-02-03 16:26:14.278
Chongqing,Fuling District,500102.0,2,0,0,0,2020-02-03 16:26:14.278
Chongqing,Banan District,500113.0,2,0,0,0,2020-02-03 16:26:14.278
Chongqing,Qianjiang Tujia and Miao Autonomous County,500114.0,2,0,0,0,2020-02-03 16:26:14.278
Chongqing,Shapingba District,500106.0,2,0,0,0,2020-02-03 16:26:14.278
Chongqing,Chengkou County,500229.0,1,0,0,0,2020-02-03 16:26:14.278
Chongqing,Xiushan Tujia and Miao Autonomous County,500241.0,1,0,1,0,2020-02-03 16:26:14.278
Chongqing,Wulong District,500156.0,1,0,0,0,2020-02-03 16:26:14.278
Chongqing,Chongqing High-tech Zone,0.0,1,0,0,0,2020-02-03 16:26:14.278
Hubei,Wuhan,420100.0,5142,0,228,265,2020-02-03 16:00:45.650
Hubei,Huanggang,421100.0,1246,0,32,17,2020-02-03 16:00:45.650
Hubei,Xiaogan,420900.0,918,0,2,14,2020-02-03 16:00:45.650
Hubei,Xiangyang,420600.0,548,0,0,0,2020-02-03 16:00:45.650
Hubei,Jingzhou,421000.0,499,0,4,6,2020-02-03 16:00:45.650
