provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,updateTime
Shanghai,310000,306,0,53,1,2020-02-12 08:04:00.296
Hebei,130000,251,0,48,2,2020-02-12 07:58:48.984
Chongqing,500000,505,0,79,3,2020-02-12 07:45:24.819
Hubei,420000,33366,0,2639,1068,2020-02-12 07:26:53.133
Shanxi,140000,124,0,30,0,2020-02-12 07:26:53.133
Tianjin,120000,106,0,10,2,2020-02-12 07:11:27.000
Guangxi,450000,215,0,33,1,2020-02-11 23:18:09.359
Gansu,620000,86,0,24,2,2020-02-11 23:18:09.359
Hainan,460000,144,0,20,3,2020-02-11 22:26:00.611
Tianjin,120000,105,0,10,2,2020-02-11 22:12:42.950
Hubei,420000,31728,0,2310,974,2020-02-11 21:55:20.587
Guangdong,440000,1177,0,212,1,2020-02-11 21:55:20.587
Henan,410000,1105,0,218,7,2020-02-11 21:55:20.587
Jiangxi,360000,804,0,128,1,2020-02-11 21:55:20.587
Fujian,350000,267,0,45,0,2020-02-11 21:55:20.587
Guizhou,520000,127,0,17,1,2020-02-11 21:55:20.587
Gansu,620000,86,0,22,2,2020-02-11 21:55:20.587
Zhejiang,330000,1117,0,270,0,2020-02-11 20:46:54.775
Henan,410000,1105,0,216,7,2020-02-11 20:46:54.775
Hunan,430000,912,0,247,1,2020-02-11 20:46:54.775
Shanxi,140000,122,0,30,0,2020-02-11 20:46:54.775
Liaoning,210000,111,0,19,0,2020-02-11 20:46:54.775
Hubei,420000,31728,0,2277,974,2020-02-11 19:21:09.840
Guangdong,440000,1177,0,211,1,2020-02-11 19:21:09.840
Zhejiang,330000,1117,0,267,0,2020-02-11 19:21:09.840
Henan,410000,1105,0,215,7,2020-02-11 19:21:09.840
Hunan,430000,912,0,244,1,2020-02-11 19:21:09.840
Shandong,370000,487,0,80,1,2020-02-11 19:21:09.840
Sichuan,510000,417,0,85,1,2020-02-11 19:21:09.840
Heilongjiang,230000,360,0,28,8,2020-02-11 19:21:09.840
Hebei,130000,239,0,48,2,2020-02-11 19:21:09.840
Guangxi,450000,215,0,33,1,2020-02-11 19:21:09.840
Guizhou,520000,127,0,13,1,2020-02-11 19:21:09.840
Qinghai,630000,18,0,5,0,2020-02-11 19:21:09.840
Fujian,350000,267,0,43,0,2020-02-11 18:50:33.333
Guizhou,520000,127,0,10,1,2020-02-11 18:31:10.409
Ningxia,640000,53,0,22,0,2020-02-11 18:03:36.060
Liaoning,210000,111,0,18,0,2020-02-11 17:47:16.507
Tianjin,120000,104,0,10,2,2020-02-11 17:42:09.757
Zhejiang,330000,1117,0,263,0,2020-02-11 17:37:03.183
Henan,410000,1105,0,214,7,2020-02-11 17:37:03.183
Hunan,430000,912,0,239,1,2020-02-11 17:37:03.183
Anhui,340000,860,0,105,4,2020-02-11 17:37:03.183
Tianjin,120000,104,0,9,2,2020-02-11 17:37:03.183
Yunnan,530000,153,0,20,0,2020-02-11 17:14:34.812
Yunnan,530000,153,0,19,0,2020-02-11 17:08:26.741
Xinjiang,650000,55,0,3,0,2020-02-11 17:08:26.741
Hubei,420000,31728,0,2258,974,2020-02-11 16:50:04.975
Chongqing,500000,489,0,72,2,2020-02-11 16:50:04.975
Chongqing,500000,489,0,72,2,2020-02-11 16:38:51.480
Guangdong,440000,1177,0,208,1,2020-02-11 16:34:46.143
Chongqing,500000,486,0,72,2,2020-02-11 16:23:33.988
Zhejiang,330000,1117,0,255,0,2020-02-11 16:15:25.455
Guangdong,440000,1177,0,198,1,2020-02-11 16:09:17.822
Henan,410000,1105,0,209,7,2020-02-11 16:09:17.822
Jiangsu,320000,515,0,93,0,2020-02-11 16:09:17.822
Hunan,430000,912,0,231,1,2020-02-11 16:03:08.800
Guangdong,440000,1177,0,197,1,2020-02-11 15:59:04.275
Shandong,370000,487,0,78,1,2020-02-11 15:54:59.000
Jilin,220000,81,0,18,1,2020-02-11 15:54:59.000
Shandong,370000,487,0,76,1,2020-02-11 15:24:24.035
Liaoning,210000,108,0,17,0,2020-02-11 15:19:18.404
Liaoning,210000,108,0,16,0,2020-02-11 14:58:53.426
Shandong,370000,486,0,76,1,2020-02-11 14:54:49.274
Hainan,460000,142,0,20,3,2020-02-11 14:54:49.274
Shanxi,140000,122,0,28,0,2020-02-11 14:54:49.274
Anhui,340000,860,0,100,4,2020-02-11 14:50:44.198
Zhejiang,330000,1117,0,254,0,2020-02-11 14:45:37.796
Jiangsu,320000,515,0,91,0,2020-02-11 14:42:32.517
Tianjin,120000,104,0,8,2,2020-02-11 14:40:30.366
Shanghai,310000,303,0,52,1,2020-02-11 14:21:08.984
Shanghai,310000,303,0,48,1,2020-02-11 14:20:07.370
Sichuan,510000,417,0,82,1,2020-02-11 14:01:45.388
Hebei,130000,239,0,42,2,2020-02-11 14:01:45.388
Shaanxi,610000,219,0,32,0,2020-02-11 14:01:45.388
Henan,410000,1105,0,205,7,2020-02-11 13:37:17.760
Hunan,430000,912,0,222,1,2020-02-11 13:37:17.760
Hunan,430000,912,0,216,1,2020-02-11 13:05:44.043
Tianjin,120000,102,0,8,2,2020-02-11 13:01:40.342
Tianjin,120000,102,0,8,2,2020-02-11 12:54:32.947
Guangdong,440000,1177,0,185,1,2020-02-11 12:53:31.731
Guangdong,440000,1177,0,182,1,2020-02-11 12:24:58.635
Henan,410000,1105,0,209,7,2020-02-11 12:24:58.635
Guangdong,440000,1177,0,192,1,2020-02-11 11:53:25.595
Guangdong,440000,1177,0,191,1,2020-02-11 11:48:20.739
Shandong,370000,486,0,72,1,2020-02-11 11:48:20.739
Yunnan,530000,149,0,19,0,2020-02-11 11:48:20.739
Tianjin,120000,102,0,8,2,2020-02-11 11:03:33.547
Beijing,110000,342,0,48,3,2020-02-11 10:55:24.755
Tianjin,120000,100,0,8,2,2020-02-11 10:41:08.527
Guangdong,440000,1177,0,189,1,2020-02-11 10:29:56.578
Guangdong,440000,1177,0,187,1,2020-02-11 10:28:55.171
Sichuan,510000,417,0,84,1,2020-02-11 10:26:53.513
Shaanxi,610000,219,0,31,0,2020-02-11 10:21:48.947
Gansu,620000,86,0,21,2,2020-02-11 10:08:35.631
Jiangsu,320000,515,0,84,0,2020-02-11 09:58:24.503
Ningxia,640000,53,0,14,0,2020-02-11 09:56:21.975
Jiangxi,360000,804,0,127,1,2020-02-11 09:52:17.710
Hainan,460000,142,0,19,3,2020-02-11 09:52:17.710
Tianjin,120000,100,0,8,1,2020-02-11 09:52:17.710
Hunan,430000,912,0,213,1,2020-02-11 09:42:07.368
Shandong,370000,486,0,71,1,2020-02-11 09:42:07.368
Guangxi,450000,215,0,30,1,2020-02-11 09:42:07.368
Guizhou,520000,118,0,10,1,2020-02-11 09:42:07.368
Guangdong,440000,1177,0,181,1,2020-02-11 09:30:56.266
Zhejiang,330000,1117,0,250,0,2020-02-11 09:30:56.266
Shandong,370000,467,0,66,1,2020-02-11 09:22:49.688
Shanghai,310000,302,0,48,1,2020-02-11 09:22:49.688
Sichuan,510000,417,0,82,1,2020-02-11 09:17:44.486
Heilongjiang,230000,360,0,27,8,2020-02-11 09:17:44.486
Fujian,350000,267,0,39,0,2020-02-11 09:17:44.486
Anhui,340000,860,0,88,4,2020-02-11 09:06:34.427
Shanxi,140000,122,0,26,0,2020-02-11 09:06:34.427
Xinjiang,650000,55,0,0,0,2020-02-11 09:06:34.427
Henan,410000,1105,0,198,7,2020-02-11 08:55:24.444
Hebei,130000,239,0,41,2,2020-02-11 08:55:24.444
Jilin,220000,81,0,13,1,2020-02-11 08:21:51.645
Hubei,420000,31728,0,2222,974,2020-02-11 08:12:43.927
Chongqing,500000,486,0,66,2,2020-02-11 08:12:43.927
Gansu,620000,86,0,21,2,2020-02-11 08:12:43.927
Chongqing,500000,486,0,66,2,2020-02-11 07:39:13.443
Hubei,420000,31728,0,2222,974,2020-02-11 07:28:03.079
Tianjin,120000,95,0,8,1,2020-02-10 22:16:43.858
Zhejiang,330000,1092,0,242,0,2020-02-10 22:08:37.339
Jilin,220000,80,0,13,1,2020-02-10 22:02:32.419
Guangxi,450000,210,0,24,1,2020-02-10 22:00:30.000
Fujian,350000,261,0,39,0,2020-02-10 21:58:28.499
Jiangsu,320000,492,0,81,0,2020-02-10 21:55:25.201
Liaoning,210000,108,0,13,0,2020-02-10 21:55:25.201
Jiangxi,360000,771,0,105,1,2020-02-10 21:51:21.591
Hunan,430000,879,0,208,1,2020-02-10 21:47:17.543
Henan,410000,1073,0,191,6,2020-02-10 21:44:15.259
Guangdong,440000,1159,0,167,1,2020-02-10 21:36:08.643
Hubei,420000,29631,0,1854,871,2020-02-10 21:30:02.904
Shaanxi,610000,213,0,30,0,2020-02-10 21:20:54.575
Chongqing,500000,473,0,66,2,2020-02-10 20:41:18.277
Hubei,420000,29631,0,1828,871,2020-02-10 20:28:04.912
Guizhou,520000,109,0,10,1,2020-02-10 20:28:04.912
Tianjin,120000,94,0,8,1,2020-02-10 20:28:04.912
Guangdong,440000,1159,0,164,1,2020-02-10 19:59:36.999
Guangdong,440000,1159,0,163,1,2020-02-10 17:55:40.712
Sichuan,510000,405,0,80,1,2020-02-10 17:55:40.712
Hebei,130000,218,0,41,2,2020-02-10 17:55:40.712
Zhejiang,330000,1092,0,239,0,2020-02-10 17:44:28.898
Chongqing,500000,473,0,60,2,2020-02-10 17:42:26.483
Yunnan,530000,149,0,19,0,2020-02-10 17:35:18.614
Hubei,420000,29631,0,1822,871,2020-02-10 17:26:09.508
Shandong,370000,466,0,66,1,2020-02-10 17:26:09.508
Hainan,460000,138,0,19,3,2020-02-10 17:26:09.508
Guangdong,440000,1159,0,166,1,2020-02-10 17:09:53.732
Zhejiang,330000,1092,0,218,0,2020-02-10 17:09:53.732
Henan,410000,1073,0,187,6,2020-02-10 17:09:53.732
Guangdong,440000,1159,0,165,1,2020-02-10 16:45:25.360
Hubei,420000,29631,0,1797,871,2020-02-10 16:31:08.574
Guangdong,440000,1159,0,148,1,2020-02-10 16:31:08.574
Shandong,370000,466,0,64,1,2020-02-10 16:31:08.574
Shaanxi,610000,213,0,27,0,2020-02-10 16:31:08.574
Chongqing,500000,473,0,61,2,2020-02-10 16:11:52.331
Henan,410000,1073,0,181,6,2020-02-10 16:00:41.799
Liaoning,210000,108,0,12,0,2020-02-10 16:00:41.799
Heilongjiang,230000,331,0,30,7,2020-02-10 15:27:06.531
Zhejiang,330000,1092,0,215,0,2020-02-10 15:19:58.859
Anhui,340000,830,0,88,3,2020-02-10 15:19:58.859
Chongqing,500000,468,0,61,2,2020-02-10 15:19:58.859
Shandong,370000,466,0,63,1,2020-02-10 15:19:58.859
Sichuan,510000,405,0,79,1,2020-02-10 15:19:58.859
Gansu,620000,83,0,17,2,2020-02-10 15:19:58.859
Shanghai,310000,299,0,48,1,2020-02-10 14:00:49.303
Shanghai,310000,299,0,48,1,2020-02-10 13:59:48.397
Heilongjiang,230000,331,0,20,7,2020-02-10 13:44:34.992
Shanghai,310000,295,0,48,1,2020-02-10 13:30:21.681
Shanghai,310000,295,0,48,1,2020-02-10 13:26:17.323
Shanghai,310000,295,0,48,1,2020-02-10 13:25:16.425
Sichuan,510000,405,0,77,1,2020-02-10 13:23:14.548
Anhui,340000,830,0,86,3,2020-02-10 13:20:11.448
Zhejiang,330000,1092,0,213,0,2020-02-10 13:18:10.039
Hunan,430000,879,0,201,1,2020-02-10 13:18:10.039
Henan,410000,1073,0,179,6,2020-02-10 12:57:49.897
Henan,410000,1073,0,179,6,2020-02-10 12:56:49.152
Yunnan,530000,141,0,19,0,2020-02-10 12:55:48.304
Yunnan,530000,141,0,18,0,2020-02-10 12:54:47.511
Fujian,350000,261,0,36,0,2020-02-10 12:51:44.337
Jiangsu,320000,492,0,80,0,2020-02-10 12:40:34.298
Jiangsu,320000,492,0,80,0,2020-02-10 12:39:33.720
Anhui,340000,830,0,80,3,2020-02-10 12:38:32.967
Hunan,430000,879,0,194,1,2020-02-10 12:37:32.081
Henan,410000,1073,0,179,6,2020-02-10 12:35:30.047
Henan,410000,1073,0,169,6,2020-02-10 12:34:29.105
Henan,410000,1073,0,169,6,2020-02-10 12:28:23.713
Zhejiang,330000,1092,0,205,0,2020-02-10 12:27:22.869
Guangdong,440000,1151,0,148,1,2020-02-10 12:26:22.028
Guangdong,440000,1151,0,147,1,2020-02-10 12:25:20.974
Guangdong,440000,1151,0,147,1,2020-02-10 11:40:40.183
Guangdong,440000,1151,0,147,1,2020-02-10 11:39:39.447
Guangdong,440000,1151,0,147,1,2020-02-10 11:38:38.456
Guangdong,440000,1151,0,143,1,2020-02-10 11:37:37.603
Tianjin,120000,94,0,4,1,2020-02-10 11:34:34.611
Neimenggu,150000,58,0,5,0,2020-02-10 11:27:27.860
Beijing,110000,337,0,44,2,2020-02-10 11:12:14.709
Guangdong,440000,1151,0,143,1,2020-02-10 10:41:48.284
Neimenggu,150000,58,0,5,0,2020-02-10 10:36:43.800
Shaanxi,610000,213,0,26,0,2020-02-10 10:15:23.557
Guangdong,440000,1151,0,143,1,2020-02-10 10:10:19.135
Hunan,430000,879,0,186,1,2020-02-10 10:04:13.096
Anhui,340000,830,0,73,3,2020-02-10 10:03:12.116
Guangxi,450000,210,0,18,1,2020-02-10 10:00:08.944
Ningxia,640000,49,0,13,0,2020-02-10 09:40:50.587
Jiangsu,320000,492,0,72,0,2020-02-10 09:38:47.820
Guizhou,520000,109,0,7,1,2020-02-10 09:30:40.490
Shanghai,310000,295,0,44,1,2020-02-10 09:27:38.022
Jiangxi,360000,771,0,102,1,2020-02-10 09:21:33.787
Zhejiang,330000,1092,0,201,0,2020-02-10 09:12:26.288
Henan,410000,1073,0,169,6,2020-02-10 09:10:24.324
Fujian,350000,261,0,35,0,2020-02-10 09:07:21.556
Xinjiang,650000,49,0,0,0,2020-02-10 09:07:21.556
Sichuan,510000,405,0,76,1,2020-02-10 08:56:11.103
Yunnan,530000,141,0,18,0,2020-02-10 08:47:03.787
Hainan,460000,136,0,19,3,2020-02-10 08:40:57.007
Shandong,370000,459,0,63,1,2020-02-10 08:34:51.786
Jilin,220000,80,0,12,1,2020-02-10 08:31:49.254
Heilongjiang,230000,331,0,15,7,2020-02-10 08:24:43.433
Hebei,130000,218,0,35,2,2020-02-10 08:19:39.273
Chongqing,500000,468,0,51,2,2020-02-10 07:49:14.259
Tianjin,120000,91,0,4,1,2020-02-10 07:40:06.434
Shanxi,140000,119,0,25,0,2020-02-10 07:37:03.848
Gansu,620000,83,0,16,2,2020-02-10 07:29:56.511
Hubei,420000,29631,0,1795,871,2020-02-10 07:24:52.480
Guangdong,440000,1131,0,141,1,2020-02-09 23:00:53.855
Shandong,370000,444,0,63,1,2020-02-09 23:00:53.855
Shandong,370000,444,0,62,1,2020-02-09 22:28:25.366
Hainan,460000,131,0,19,3,2020-02-09 21:32:39.653
Hainan,460000,130,0,19,3,2020-02-09 20:41:53.318
Hebei,130000,206,0,34,2,2020-02-09 20:40:52.516
Hainan,460000,130,0,16,3,2020-02-09 20:40:52.516
Sichuan,510000,386,0,71,1,2020-02-09 20:39:51.695
Hebei,130000,206,0,32,2,2020-02-09 20:39:51.695
Shandong,370000,444,0,62,1,2020-02-09 20:31:44.663
Hunan,430000,838,0,186,1,2020-02-09 20:28:42.084
Liaoning,210000,107,0,12,0,2020-02-09 20:18:33.167
Liaoning,210000,107,0,12,0,2020-02-09 20:17:32.235
Chongqing,500000,450,0,50,2,2020-02-09 20:08:23.920
Zhejiang,330000,1075,0,201,0,2020-02-09 19:53:10.519
Gansu,620000,79,0,15,1,2020-02-09 19:46:04.903
Shanghai,310000,293,0,44,1,2020-02-09 19:39:59.675
Shanghai,310000,293,0,44,1,2020-02-09 19:37:57.837
Shanghai,310000,293,0,44,1,2020-02-09 19:36:56.876
Hainan,460000,130,0,16,3,2020-02-09 19:33:54.304
Hainan,460000,130,0,16,3,2020-02-09 19:32:53.564
Chongqing,500000,450,0,51,2,2020-02-09 19:25:47.451
Henan,410000,1033,0,153,6,2020-02-09 19:18:41.472
Gansu,620000,79,0,15,1,2020-02-09 19:11:35.812
Henan,410000,1033,0,147,6,2020-02-09 19:10:34.996
Liaoning,210000,106,0,12,0,2020-02-09 19:10:34.996
Hubei,420000,27100,23638,1480,780,2020-02-09 19:09:33.896
Hubei,420000,27100,23638,1471,780,2020-02-09 18:30:58.650
Jiangxi,360000,740,0,74,0,2020-02-09 18:27:56.071
Hunan,430000,838,0,178,1,2020-02-09 18:26:54.870
Hunan,430000,838,0,177,1,2020-02-09 18:25:53.828
Hubei,420000,27100,23638,1468,780,2020-02-09 18:24:52.708
Liaoning,210000,106,0,11,0,2020-02-09 18:21:50.075
Liaoning,210000,106,0,11,0,2020-02-09 18:20:49.275
Chongqing,500000,450,0,50,2,2020-02-09 18:18:47.539
Shandong,370000,444,0,61,1,2020-02-09 18:18:47.539
Hainan,460000,130,0,16,3,2020-02-09 18:18:47.539
Jiangxi,360000,740,0,73,0,2020-02-09 18:17:46.683
Jiangsu,320000,468,0,71,0,2020-02-09 18:17:46.683
Chongqing,500000,450,0,48,2,2020-02-09 18:17:46.683
Hubei,420000,27100,23638,1467,780,2020-02-09 18:16:45.095
Zhejiang,330000,1075,0,197,0,2020-02-09 18:16:45.095
Hubei,420000,27100,23638,1463,780,2020-02-09 18:15:44.186
Henan,410000,1033,0,146,6,2020-02-09 18:03:32.650
Guangdong,440000,1131,0,140,1,2020-02-09 17:51:22.934
Guizhou,520000,99,0,7,1,2020-02-09 17:45:17.715
Guizhou,520000,96,0,7,1,2020-02-09 17:44:16.922
Hubei,420000,27100,23638,1463,780,2020-02-09 17:30:04.143
Hubei,420000,27100,23638,1454,780,2020-02-09 17:28:02.163
Liaoning,210000,105,0,12,0,2020-02-09 17:26:00.051
Liaoning,210000,105,0,12,0,2020-02-09 17:24:59.200
Anhui,340000,779,0,72,1,2020-02-09 17:23:58.288
Shandong,370000,444,0,58,1,2020-02-09 17:23:58.288
Hunan,430000,838,0,177,1,2020-02-09 17:22:57.435
Anhui,340000,779,0,72,1,2020-02-09 17:22:57.435
Sichuan,510000,386,0,70,1,2020-02-09 17:22:57.435
Zhejiang,330000,1075,0,192,0,2020-02-09 17:21:56.535
Henan,410000,1033,0,146,6,2020-02-09 17:21:56.535
Guangdong,440000,1131,0,140,1,2020-02-09 17:15:51.782
Fujian,350000,250,0,35,0,2020-02-09 17:06:43.918
Fujian,350000,250,0,28,0,2020-02-09 17:05:43.028
Shanxi,140000,115,0,22,0,2020-02-09 17:02:40.820
Jilin,220000,78,0,12,1,2020-02-09 17:01:40.082
Jilin,220000,78,0,5,1,2020-02-09 17:00:39.231
Liaoning,210000,105,0,11,0,2020-02-09 16:59:38.445
Gansu,620000,79,0,14,1,2020-02-09 16:59:38.445
Liaoning,210000,105,0,9,0,2020-02-09 16:58:37.390
Yunnan,530000,141,0,18,0,2020-02-09 16:52:32.167
Hainan,460000,130,0,15,3,2020-02-09 16:51:31.295
Guangdong,440000,1131,0,129,1,2020-02-09 16:41:21.258
Guangdong,440000,1131,0,128,1,2020-02-09 16:40:20.406
Fujian,350000,250,0,28,0,2020-02-09 16:39:19.603
Hebei,130000,206,0,32,2,2020-02-09 16:39:19.603
Heilongjiang,230000,307,0,14,6,2020-02-09 16:36:17.092
Hunan,430000,838,0,173,1,2020-02-09 16:35:16.423
Anhui,340000,779,0,71,1,2020-02-09 16:35:16.423
Heilongjiang,230000,307,0,14,6,2020-02-09 16:35:16.423
Guangdong,440000,1131,0,128,1,2020-02-09 16:28:10.624
Guangdong,440000,1131,0,126,1,2020-02-09 16:27:09.916
Chongqing,500000,450,0,48,2,2020-02-09 16:24:07.899
Chongqing,500000,450,0,51,2,2020-02-09 16:18:02.740
Chongqing,500000,446,0,48,2,2020-02-09 16:16:01.035
Chongqing,500000,446,0,48,2,2020-02-09 16:15:00.022
Guangdong,440000,1131,0,126,1,2020-02-09 16:13:59.178
Shandong,370000,444,0,56,1,2020-02-09 16:03:49.497
Yunnan,530000,141,0,17,0,2020-02-09 15:54:41.376
Yunnan,530000,140,0,17,0,2020-02-09 15:53:40.463
Zhejiang,330000,1075,0,190,0,2020-02-09 15:37:28.105
Zhejiang,330000,1075,0,186,0,2020-02-09 15:36:27.084
Hubei,420000,27100,23638,1454,780,2020-02-09 15:34:25.481
Sichuan,510000,386,0,60,1,2020-02-09 15:30:21.959
Shandong,370000,435,0,56,1,2020-02-09 15:23:16.023
Shandong,370000,435,0,51,1,2020-02-09 15:19:12.512
Chongqing,500000,446,0,48,2,2020-02-09 15:16:09.687
Henan,410000,1033,0,137,6,2020-02-09 15:12:06.063
Zhejiang,330000,1075,0,186,0,2020-02-09 15:10:04.135
Hunan,430000,838,0,170,1,2020-02-09 15:07:01.359
Jiangsu,320000,468,0,69,0,2020-02-09 15:07:01.359
Henan,410000,1033,0,136,6,2020-02-09 14:45:43.393
Henan,410000,1033,0,136,6,2020-02-09 14:42:40.740
Henan,410000,1033,0,136,6,2020-02-09 14:41:39.936
Guangdong,440000,1120,0,126,1,2020-02-09 14:37:36.611
Hubei,420000,27100,23638,1447,780,2020-02-09 14:36:35.755
Shanghai,310000,293,0,44,1,2020-02-09 14:24:25.918
Gansu,620000,79,0,13,1,2020-02-09 14:24:25.918
Shanghai,310000,292,0,44,1,2020-02-09 14:19:22.172
Anhui,340000,779,0,68,1,2020-02-09 14:18:21.144
Henan,410000,1033,0,136,6,2020-02-09 14:15:18.795
Henan,410000,1033,0,136,6,2020-02-09 14:14:17.859
Hunan,430000,838,0,164,1,2020-02-09 13:53:58.957
Henan,410000,1033,0,136,6,2020-02-09 13:33:40.433
Sichuan,510000,386,0,60,1,2020-02-09 13:26:34.645
Anhui,340000,779,0,66,1,2020-02-09 13:25:33.972
Anhui,340000,779,0,66,1,2020-02-09 13:24:33.164
Anhui,340000,779,0,59,1,2020-02-09 13:23:31.311
Guangdong,440000,1120,0,126,1,2020-02-09 13:22:30.367
Guangdong,440000,1120,0,126,1,2020-02-09 13:17:26.271
Guangdong,440000,1120,0,126,1,2020-02-09 13:16:25.392
Jiangsu,320000,468,0,61,0,2020-02-09 13:07:17.976
Shandong,370000,435,0,51,1,2020-02-09 12:36:52.542
Shandong,370000,435,0,50,1,2020-02-09 12:34:51.235
Tianjin,120000,90,0,4,1,2020-02-09 12:01:25.069
Tianjin,120000,90,0,4,1,2020-02-09 12:00:24.240
Beijing,110000,326,0,37,2,2020-02-09 11:47:13.400
Beijing,110000,326,0,29,2,2020-02-09 11:46:12.530
Beijing,110000,326,0,37,2,2020-02-09 11:43:09.784
Beijing,110000,326,0,37,2,2020-02-09 11:41:08.170
Fujian,350000,250,0,26,0,2020-02-09 11:39:06.485
Beijing,110000,315,0,37,2,2020-02-09 11:38:05.815
Fujian,350000,250,0,26,0,2020-02-09 11:38:05.815
Fujian,350000,250,0,24,0,2020-02-09 11:36:04.271
Fujian,350000,250,85,24,0,2020-02-09 11:35:03.291
Jiangsu,320000,468,0,58,0,2020-02-09 11:25:55.401
Hubei,420000,27100,23638,1440,780,2020-02-09 11:02:34.652
Shaanxi,610000,208,0,25,0,2020-02-09 11:02:34.652
Hubei,420000,27100,23638,1440,780,2020-02-09 11:01:33.705
Zhejiang,330000,1075,0,185,0,2020-02-09 10:57:30.180
Neimenggu,150000,54,0,5,0,2020-02-09 10:23:01.835
Shaanxi,610000,208,0,20,0,2020-02-09 10:12:52.160
Shandong,370000,435,0,50,1,2020-02-09 10:08:47.992
Hainan,460000,128,0,15,2,2020-02-09 10:00:40.877
Tianjin,120000,88,0,4,1,2020-02-09 09:57:38.740
Ningxia,640000,45,0,13,0,2020-02-09 09:57:38.740
Guangdong,440000,1120,0,125,1,2020-02-09 09:46:28.135
Hainan,460000,128,0,15,2,2020-02-09 09:46:28.135
Jiangxi,360000,740,0,72,0,2020-02-09 09:39:22.114
Shanxi,140000,115,0,21,0,2020-02-09 09:36:19.711
Henan,410000,1033,0,131,6,2020-02-09 09:35:18.741
Henan,410000,1033,0,131,6,2020-02-09 09:32:16.070
Guangxi,450000,195,0,18,1,2020-02-09 09:32:16.070
Henan,410000,1033,0,131,6,2020-02-09 09:31:15.172
Shanghai,310000,292,0,41,1,2020-02-09 09:27:11.743
Zhejiang,330000,1075,0,173,0,2020-02-09 09:25:10.363
Anhui,340000,779,0,59,1,2020-02-09 09:19:05.325
Guizhou,520000,96,0,7,1,2020-02-09 09:18:04.533
Xinjiang,650000,45,0,0,0,2020-02-09 09:17:03.493
Jiangxi,360000,740,0,72,0,2020-02-09 09:15:01.399
Hunan,430000,838,0,159,1,2020-02-09 09:11:58.336
Sichuan,510000,386,0,60,1,2020-02-09 09:09:56.776
Henan,410000,1033,0,131,6,2020-02-09 09:04:52.263
Jiangsu,320000,468,0,51,0,2020-02-09 09:01:49.741
Hebei,130000,206,0,30,2,2020-02-09 08:56:45.943
Heilongjiang,230000,307,0,13,6,2020-02-09 08:55:45.123
Jilin,220000,78,0,5,1,2020-02-09 08:45:36.666
Chongqing,500000,446,0,39,2,2020-02-09 08:34:27.166
Yunnan,530000,140,0,17,0,2020-02-09 08:33:26.304
Guangxi,450000,195,1,18,1,2020-02-09 08:26:20.245
Yunnan,530000,140,146,17,0,2020-02-09 08:13:08.720
Shanxi,140000,115,71,21,0,2020-02-09 07:50:50.951
Shanxi,140000,115,71,21,0,2020-02-09 07:48:49.261
Hubei,420000,27100,23638,1439,780,2020-02-09 07:32:35.782
Hubei,420000,27100,23638,1439,780,2020-02-09 07:31:34.939
Hubei,420000,27100,23638,1439,780,2020-02-09 07:30:34.148
Hubei,420000,24953,0,1439,699,2020-02-09 07:24:29.295
Hubei,420000,24953,0,1439,699,2020-02-09 07:14:21.255
Sichuan,510000,364,0,60,1,2020-02-08 23:16:54.752
Gansu,620000,79,0,12,1,2020-02-08 23:14:52.573
Gansu,620000,79,0,12,1,2020-02-08 23:12:50.727
Gansu,620000,79,0,12,1,2020-02-08 23:11:49.903
Henan,410000,981,0,116,4,2020-02-08 22:05:52.238
Hubei,420000,24953,0,1218,699,2020-02-08 22:02:50.042
Hubei,420000,24953,0,1215,699,2020-02-08 22:01:49.087
Henan,410000,981,0,115,4,2020-02-08 21:35:25.918
Henan,410000,981,0,111,4,2020-02-08 21:34:24.842
Hubei,420000,24953,0,1215,699,2020-02-08 20:58:53.025
Hunan,430000,803,0,156,1,2020-02-08 20:52:47.474
Hubei,420000,24953,0,1211,699,2020-02-08 20:44:39.842
Hunan,430000,803,0,152,1,2020-02-08 20:34:30.841
Henan,410000,981,0,111,4,2020-02-08 20:26:23.233
Hunan,430000,803,0,149,1,2020-02-08 20:16:15.315
Liaoning,210000,105,0,8,0,2020-02-08 19:47:50.438
Guangdong,440000,1095,0,112,1,2020-02-08 19:46:49.463
Henan,410000,981,0,110,4,2020-02-08 19:45:48.755
Sichuan,510000,363,0,60,1,2020-02-08 19:45:48.755
Shandong,370000,416,0,44,0,2020-02-08 19:25:32.088
Hunan,430000,803,0,147,1,2020-02-08 19:24:31.093
Hebei,130000,195,0,30,1,2020-02-08 19:24:31.093
Henan,410000,981,0,106,4,2020-02-08 19:16:23.887
Hubei,420000,24953,0,1205,699,2020-02-08 19:15:23.007
Hubei,420000,24953,0,1205,699,2020-02-08 19:14:22.015
Hunan,430000,803,0,143,1,2020-02-08 19:14:22.015
Sichuan,510000,363,0,59,1,2020-02-08 19:00:09.868
Sichuan,510000,363,0,59,1,2020-02-08 18:58:08.255
Hunan,430000,803,0,142,1,2020-02-08 18:57:07.448
Chongqing,500000,428,0,39,2,2020-02-08 18:56:06.823
Chongqing,500000,428,0,39,2,2020-02-08 18:55:06.028
Zhejiang,330000,1048,0,175,0,2020-02-08 18:43:57.249
Hainan,460000,124,0,14,2,2020-02-08 18:19:37.487
